order_id,user_id,order_date,order_status,channel,reported_total_products,line_number,product_id,line_product_name,line_category,unit_price,quantity,line_discount_percentage,catalog_product_name,category,brand,catalog_price,catalog_discount_percentage,inventory,rating,reviews,sku,catalog_duplicate_flag,age,country,city,retailer_type,customer_name,product_name,country_original,channel_original,status_original,discount_percentage,revenue,price_segment,year,quarter,month,month_name,year_month,delivered_flag,canceled_flag,product_match_flag,user_match_flag,price_difference,price_difference_pct,data_quality_flag,valid_sales_flag
40,61,2024-12-22,delivered,E-commerce B2B,6,2,8,CoreFit Basketball Shoes v3,Footwear,91.6,89.0,8.9,CoreFit Basketball Shoes v3,Footwear,CoreFit,91.6,8.9,343.0,3.2,709,SR-FOO-0008,False,49,Argentina,Córdoba,Superstore,Agustín Arias,CoreFit Basketball Shoes v3,Argentina,E-commerce B2B,delivered,8.9,8152.4,Medio,2024,4,12,Diciembre,2024-12,1,0,True,True,0.0,0.0,OK,True
40,61,2024-12-22,delivered,E-commerce B2B,6,3,91,CoreFit Resistance Bands v1,Equipment,36.9,53.0,18.0,CoreFit Resistance Bands v1,Equipment,CoreFit,36.9,18.0,161.0,2.8,558,SR-EQU-0091,False,49,Argentina,Córdoba,Superstore,Agustín Arias,CoreFit Resistance Bands v1,Argentina,E-commerce B2B,delivered,18.0,1955.6999999999998,Económico,2024,4,12,Diciembre,2024-12,1,0,True,True,0.0,0.0,OK,True
40,61,2024-12-22,delivered,E-commerce B2B,6,4,18,CoreFit Slides v3,Footwear,226.56,27.0,13.5,CoreFit Slides v3,Footwear,CoreFit,226.56,13.5,398.0,4.8,10,SR-FOO-0018,False,49,Argentina,Córdoba,Superstore,Agustín Arias,CoreFit Slides v3,Argentina,E-commerce B2B,delivered,13.5,6117.12,Premium,2024,4,12,Diciembre,2024-12,1,0,True,True,0.0,0.0,OK,True
40,61,2024-12-22,delivered,E-commerce B2B,6,5,67,AthletX Water Bottle v2,Accessories,77.19,73.0,6.9,AthletX Water Bottle v2,Accessories,AthletX,77.19,6.9,398.0,3.8,651,SR-ACC-0067,False,49,Argentina,Córdoba,Superstore,Agustín Arias,AthletX Water Bottle v2,Argentina,E-commerce B2B,delivered,6.9,5634.87,Medio,2024,4,12,Diciembre,2024-12,1,0,True,True,0.0,0.0,OK,True
40,61,2024-12-22,delivered,E-commerce B2B,6,6,27,PowerEdge Tennis Shoes v2,Footwear,67.19,50.0,16.3,PowerEdge Tennis Shoes v2,Footwear,PowerEdge,67.19,16.3,330.0,2.7,422,SR-FOO-0027,False,49,Argentina,Córdoba,Superstore,Agustín Arias,PowerEdge Tennis Shoes v2,Argentina,E-commerce B2B,delivered,16.3,3359.5,Medio,2024,4,12,Diciembre,2024-12,1,0,True,True,0.0,0.0,OK,True
41,34,2024-12-09,shipped,E-commerce B2B,5,1,62,SportRetail Pro Sport Backpack v2,Accessories,46.43,43.0,22.2,SportRetail Pro Sport Backpack v2,Accessories,SportRetail Pro,46.43,22.2,294.0,3.0,723,SR-ACC-0062,False,30,México,Ciudad de México,Sports Chain,Lorena Zelaya,SportRetail Pro Sport Backpack v2,México,E-commerce B2B,shipped,22.2,1996.49,Económico,2024,4,12,Diciembre,2024-12,0,0,True,True,0.0,0.0,OK,True
41,34,2024-12-09,shipped,E-commerce B2B,5,2,25,PowerEdge Football Boots v5,Footwear,164.22,43.0,13.5,PowerEdge Football Boots v5,Footwear,PowerEdge,164.22,13.5,370.0,4.8,594,SR-FOO-0025,False,30,México,Ciudad de México,Sports Chain,Lorena Zelaya,PowerEdge Football Boots v5,México,E-commerce B2B,shipped,13.5,7061.46,Medio,2024,4,12,Diciembre,2024-12,0,0,True,True,0.0,0.0,OK,True
41,34,2024-12-09,shipped,E-commerce B2B,5,3,32,PowerEdge Performance T-Shirt v2,Apparel,129.5,95.0,13.9,PowerEdge Performance T-Shirt v2,Apparel,PowerEdge,129.5,13.9,367.0,3.7,204,SR-APP-0032,False,30,México,Ciudad de México,Sports Chain,Lorena Zelaya,PowerEdge Performance T-Shirt v2,México,E-commerce B2B,shipped,13.9,12302.5,Medio,2024,4,12,Diciembre,2024-12,0,0,True,True,0.0,0.0,OK,True
41,34,2024-12-09,shipped,E-commerce B2B,5,4,36,PowerEdge Training Shorts v1,Apparel,84.2,95.0,13.1,PowerEdge Training Shorts v1,Apparel,PowerEdge,84.2,13.1,478.0,3.2,695,SR-APP-0036,False,30,México,Ciudad de México,Sports Chain,Lorena Zelaya,PowerEdge Training Shorts v1,México,E-commerce B2B,shipped,13.1,7999.0,Medio,2024,4,12,Diciembre,2024-12,0,0,True,True,0.0,0.0,OK,True
41,34,2024-12-09,shipped,E-commerce B2B,5,5,72,UrbanSport Cap v2,Accessories,81.82,66.0,12.2,UrbanSport Cap v2,Accessories,UrbanSport,81.82,12.2,139.0,3.6,39,SR-ACC-0072,False,30,México,Ciudad de México,Sports Chain,Lorena Zelaya,UrbanSport Cap v2,México,E-commerce B2B,shipped,12.2,5400.12,Medio,2024,4,12,Diciembre,2024-12,0,0,True,True,0.0,0.0,OK,True
42,87,2024-04-27,delivered,E-commerce B2B,5,1,49,AthletX Compression Tights v4,Apparel,49.35,103.0,19.7,AthletX Compression Tights v4,Apparel,AthletX,49.35,19.7,55.0,3.5,49,SR-APP-0049,False,54,Chile,Santiago,Superstore,Karina Ibarra,AthletX Compression Tights v4,Chile,E-commerce B2B,delivered,19.7,5083.05,Económico,2024,2,4,Abril,2024-04,1,0,True,True,0.0,0.0,OK,True
42,87,2024-04-27,delivered,E-commerce B2B,5,2,115,PowerEdge Training Gloves v5,Equipment,42.73,42.0,17.6,PowerEdge Training Gloves v5,Equipment,PowerEdge,42.73,17.6,212.0,4.6,493,SR-EQU-0115,False,54,Chile,Santiago,Superstore,Karina Ibarra,PowerEdge Training Gloves v5,Chile,E-commerce B2B,delivered,17.6,1794.6599999999999,Económico,2024,2,4,Abril,2024-04,1,0,True,True,0.0,0.0,OK,True
42,87,2024-04-27,delivered,E-commerce B2B,5,3,51,CoreFit Football Jersey v1,Apparel,115.08,96.0,24.2,CoreFit Football Jersey v1,Apparel,CoreFit,115.08,24.2,142.0,3.4,531,SR-APP-0051,False,54,Chile,Santiago,Superstore,Karina Ibarra,CoreFit Football Jersey v1,Chile,E-commerce B2B,delivered,24.2,11047.68,Medio,2024,2,4,Abril,2024-04,1,0,True,True,0.0,0.0,OK,True
42,87,2024-04-27,delivered,E-commerce B2B,5,4,105,UrbanSport Yoga Mat v5,Equipment,61.91,61.0,2.0,UrbanSport Yoga Mat v5,Equipment,UrbanSport,61.91,2.0,20.0,4.7,762,SR-EQU-0105,False,54,Chile,Santiago,Superstore,Karina Ibarra,UrbanSport Yoga Mat v5,Chile,E-commerce B2B,delivered,2.0,3776.5099999999998,Medio,2024,2,4,Abril,2024-04,1,0,True,True,0.0,0.0,OK,True
42,87,2024-04-27,delivered,E-commerce B2B,5,5,45,CoreFit Track Jacket v5,Apparel,84.08,100.0,3.7,CoreFit Track Jacket v5,Apparel,CoreFit,84.08,3.7,65.0,2.6,383,SR-APP-0045,False,54,Chile,Santiago,Superstore,Karina Ibarra,CoreFit Track Jacket v5,Chile,E-commerce B2B,delivered,3.7,8408.0,Medio,2024,2,4,Abril,2024-04,1,0,True,True,0.0,0.0,OK,True
43,90,2024-11-08,confirmed,Distributor,3,1,18,CoreFit Slides v3,Footwear,226.56,99.0,13.5,CoreFit Slides v3,Footwear,CoreFit,226.56,13.5,398.0,4.8,10,SR-FOO-0018,False,34,Colombia,Cali,Sports Chain,Enrique Díaz,CoreFit Slides v3,Colombia,Distributor,confirmed,13.5,22429.44,Premium,2024,4,11,Noviembre,2024-11,0,0,True,True,0.0,0.0,Revenue extremo por IQR,True
43,90,2024-11-08,confirmed,Distributor,3,2,14,SpeedMax Training Shoes v4,Footwear,189.19,36.0,9.6,SpeedMax Training Shoes v4,Footwear,SpeedMax,189.19,9.6,305.0,5.0,551,SR-FOO-0014,False,34,Colombia,Cali,Sports Chain,Enrique Díaz,SpeedMax Training Shoes v4,Colombia,Distributor,confirmed,9.6,6810.84,Medio,2024,4,11,Noviembre,2024-11,0,0,True,True,0.0,0.0,OK,True
43,90,2024-11-08,confirmed,Distributor,3,3,79,UrbanSport Headband v4,Accessories,87.1,120.0,18.0,UrbanSport Headband v4,Accessories,UrbanSport,87.1,18.0,398.0,,328,SR-ACC-0079,False,34,Colombia,Cali,Sports Chain,Enrique Díaz,UrbanSport Headband v4,Colombia,Distributor,confirmed,18.0,10452.0,Medio,2024,4,11,Noviembre,2024-11,0,0,True,True,0.0,0.0,Calificación nula,True
44,43,2024-01-25,confirmed,E-commerce B2B,6,1,61,AthletX Sport Backpack v1,Accessories,63.82,75.0,5.6,AthletX Sport Backpack v1,Accessories,AthletX,63.82,5.6,101.0,2.9,57,SR-ACC-0061,False,27,Chile,Santiago,Sports Chain,Arturo Rodríguez,AthletX Sport Backpack v1,Chile,E-commerce B2B,confirmed,5.6,4786.5,Medio,2024,1,1,Enero,2024-01,0,0,True,True,0.0,0.0,OK,True
44,43,2024-01-25,confirmed,E-commerce B2B,6,2,13,AthletX Training Shoes v3,Footwear,169.64,25.0,2.3,AthletX Training Shoes v3,Footwear,AthletX,169.64,2.3,24.0,4.7,166,SR-FOO-0013,False,27,Chile,Santiago,Sports Chain,Arturo Rodríguez,AthletX Training Shoes v3,Chile,E-commerce B2B,confirmed,2.3,4241.0,Medio,2024,1,1,Enero,2024-01,0,0,True,True,0.0,0.0,OK,True
44,43,2024-01-25,confirmed,E-commerce B2B,6,3,88,SportRetail Pro Sport Socks v3,Accessories,29.31,117.0,10.2,SportRetail Pro Sport Socks v3,Accessories,SportRetail Pro,29.31,10.2,284.0,4.4,717,SR-ACC-0088,False,27,Chile,Santiago,Sports Chain,Arturo Rodríguez,SportRetail Pro Sport Socks v3,Chile,E-commerce B2B,confirmed,10.2,3429.27,Económico,2024,1,1,Enero,2024-01,0,0,True,True,0.0,0.0,OK,True
44,43,2024-01-25,confirmed,E-commerce B2B,6,4,99,CoreFit Jump Rope v4,Equipment,69.02,66.0,1.5,CoreFit Jump Rope v4,Equipment,CoreFit,69.02,1.5,491.0,4.4,791,SR-EQU-0099,False,27,Chile,Santiago,Sports Chain,Arturo Rodríguez,CoreFit Jump Rope v4,Chile,E-commerce B2B,confirmed,1.5,4555.32,Medio,2024,1,1,Enero,2024-01,0,0,True,True,0.0,0.0,OK,True
44,43,2024-01-25,confirmed,E-commerce B2B,6,5,18,CoreFit Slides v3,Footwear,226.56,101.0,13.5,CoreFit Slides v3,Footwear,CoreFit,226.56,13.5,398.0,4.8,10,SR-FOO-0018,False,27,Chile,Santiago,Sports Chain,Arturo Rodríguez,CoreFit Slides v3,Chile,E-commerce B2B,confirmed,13.5,22882.56,Premium,2024,1,1,Enero,2024-01,0,0,True,True,0.0,0.0,Revenue extremo por IQR,True
44,43,2024-01-25,confirmed,E-commerce B2B,6,6,1,PowerEdge Running Shoes v1,Footwear,80.05,46.0,18.5,PowerEdge Running Shoes v1,Footwear,PowerEdge,80.05,18.5,125.0,3.1,764,SR-FOO-0001,False,27,Chile,Santiago,Sports Chain,Arturo Rodríguez,PowerEdge Running Shoes v1,Chile,E-commerce B2B,confirmed,18.5,3682.2999999999997,Medio,2024,1,1,Enero,2024-01,0,0,True,True,0.0,0.0,OK,True
45,30,2024-05-02,confirmed,E-commerce B2B,5,1,95,SportRetail Pro Resistance Bands v5,Equipment,69.54,27.0,11.7,SportRetail Pro Resistance Bands v5,Equipment,SportRetail Pro,69.54,11.7,225.0,3.4,62,SR-EQU-0095,False,35,Chile,Valparaíso,Sports Chain,Sandra Medina,SportRetail Pro Resistance Bands v5,Chile,E-commerce B2B,confirmed,11.7,1877.5800000000002,Medio,2024,2,5,Mayo,2024-05,0,0,True,True,0.0,0.0,OK,True
45,30,2024-05-02,confirmed,E-commerce B2B,5,2,93,SportRetail Pro Resistance Bands v3,Equipment,94.1,112.0,7.4,SportRetail Pro Resistance Bands v3,Equipment,SportRetail Pro,94.1,7.4,184.0,2.9,24,SR-EQU-0093,False,35,Chile,Valparaíso,Sports Chain,Sandra Medina,SportRetail Pro Resistance Bands v3,Chile,E-commerce B2B,confirmed,7.4,10539.199999999999,Medio,2024,2,5,Mayo,2024-05,0,0,True,True,0.0,0.0,OK,True
45,30,2024-05-02,confirmed,E-commerce B2B,5,3,109,SportRetail Pro Foam Roller v4,Equipment,96.48,9.0,8.2,SportRetail Pro Foam Roller v4,Equipment,SportRetail Pro,96.48,8.2,355.0,3.7,688,SR-EQU-0109,False,35,Chile,Valparaíso,Sports Chain,Sandra Medina,SportRetail Pro Foam Roller v4,Chile,E-commerce B2B,confirmed,8.2,868.32,Medio,2024,2,5,Mayo,2024-05,0,0,True,True,0.0,0.0,OK,True
45,30,2024-05-02,confirmed,E-commerce B2B,5,4,120,SpeedMax Agility Ladder v5,Equipment,19.15,55.0,18.6,SpeedMax Agility Ladder v5,Equipment,SpeedMax,19.15,18.6,361.0,4.8,400,SR-EQU-0120,False,35,Chile,Valparaíso,Sports Chain,Sandra Medina,SpeedMax Agility Ladder v5,Chile,E-commerce B2B,confirmed,18.6,1053.25,Económico,2024,2,5,Mayo,2024-05,0,0,True,True,0.0,0.0,OK,True
45,30,2024-05-02,confirmed,E-commerce B2B,5,5,5,SportRetail Pro Running Shoes v5,Footwear,135.77,28.0,8.6,SportRetail Pro Running Shoes v5,Footwear,SportRetail Pro,135.77,8.6,135.0,4.5,757,SR-FOO-0005,False,35,Chile,Valparaíso,Sports Chain,Sandra Medina,SportRetail Pro Running Shoes v5,Chile,E-commerce B2B,confirmed,8.6,3801.5600000000004,Medio,2024,2,5,Mayo,2024-05,0,0,True,True,0.0,0.0,OK,True
46,78,2024-11-18,delivered,Direct Sales,1,1,119,UrbanSport Agility Ladder v4,Equipment,50.83,47.0,23.3,UrbanSport Agility Ladder v4,Equipment,UrbanSport,50.83,23.3,445.0,3.0,724,SR-EQU-0119,False,46,Colombia,Medellín,Sports Chain,Lucía Navarro,UrbanSport Agility Ladder v4,Colombia,Direct Sales,delivered,23.3,2389.0099999999998,Medio,2024,4,11,Noviembre,2024-11,1,0,True,True,0.0,0.0,OK,True
47,65,2024-05-19,delivered,Direct Sales,4,1,35,AthletX Performance T-Shirt v5,Apparel,64.42,47.0,23.5,AthletX Performance T-Shirt v5,Apparel,AthletX,64.42,23.5,,3.1,618,SR-APP-0035,False,47,Argentina,Tucumán,Department Store,Josefina Duarte,AthletX Performance T-Shirt v5,Argentina,Direct Sales,delivered,23.5,3027.7400000000002,Medio,2024,2,5,Mayo,2024-05,1,0,True,True,0.0,0.0,Inventario nulo,True
47,65,2024-05-19,delivered,Direct Sales,4,2,25,PowerEdge Football Boots v5,Footwear,164.22,63.0,13.5,PowerEdge Football Boots v5,Footwear,PowerEdge,164.22,13.5,370.0,4.8,594,SR-FOO-0025,False,47,Argentina,Tucumán,Department Store,Josefina Duarte,PowerEdge Football Boots v5,Argentina,Direct Sales,delivered,13.5,10345.86,Medio,2024,2,5,Mayo,2024-05,1,0,True,True,0.0,0.0,OK,True
47,65,2024-05-19,delivered,Direct Sales,4,3,104,UrbanSport Yoga Mat v4,Equipment,102.51,96.0,11.0,UrbanSport Yoga Mat v4,Equipment,UrbanSport,102.51,11.0,239.0,4.2,726,SR-EQU-0104,False,47,Argentina,Tucumán,Department Store,Josefina Duarte,UrbanSport Yoga Mat v4,Argentina,Direct Sales,delivered,11.0,9840.960000000001,Medio,2024,2,5,Mayo,2024-05,1,0,True,True,0.0,0.0,OK,True
47,65,2024-05-19,delivered,Direct Sales,4,4,15,SportRetail Pro Training Shoes v5,Footwear,208.06,99.0,2.9,SportRetail Pro Training Shoes v5,Footwear,SportRetail Pro,208.06,2.9,453.0,3.8,283,SR-FOO-0015,False,47,Argentina,Tucumán,Department Store,Josefina Duarte,SportRetail Pro Training Shoes v5,Argentina,Direct Sales,delivered,2.9,20597.94,Premium,2024,2,5,Mayo,2024-05,1,0,True,True,0.0,0.0,Revenue extremo por IQR,True
48,23,2024-07-08,shipped,Distributor,5,1,110,UrbanSport Foam Roller v5,Equipment,18.49,59.0,2.2,UrbanSport Foam Roller v5,Equipment,UrbanSport,18.49,2.2,129.0,3.3,423,SR-EQU-0110,False,50,Argentina,Córdoba,Sports Chain,Giuliana Garcia,UrbanSport Foam Roller v5,Argentina,Distributor,shipped,2.2,1090.9099999999999,Económico,2024,3,7,Julio,2024-07,0,0,True,True,0.0,0.0,OK,True
48,23,2024-07-08,shipped,Distributor,5,2,82,UrbanSport Gym Bag v2,Accessories,72.61,16.0,8.7,UrbanSport Gym Bag v2,Accessories,UrbanSport,72.61,8.7,219.0,4.2,80,SR-ACC-0082,False,50,Argentina,Córdoba,Sports Chain,Giuliana Garcia,UrbanSport Gym Bag v2,Argentina,Distributor,shipped,8.7,1161.76,Medio,2024,3,7,Julio,2024-07,0,0,True,True,0.0,0.0,OK,True
48,23,2024-07-08,shipped,Distributor,5,3,115,PowerEdge Training Gloves v5,Equipment,42.73,17.0,17.6,PowerEdge Training Gloves v5,Equipment,PowerEdge,42.73,17.6,212.0,4.6,493,SR-EQU-0115,False,50,Argentina,Córdoba,Sports Chain,Giuliana Garcia,PowerEdge Training Gloves v5,Argentina,Distributor,shipped,17.6,726.41,Económico,2024,3,7,Julio,2024-07,0,0,True,True,0.0,0.0,OK,True
48,23,2024-07-08,shipped,Distributor,5,4,52,UrbanSport Football Jersey v2,Apparel,56.43,22.0,0.7,UrbanSport Football Jersey v2,Apparel,UrbanSport,56.43,0.7,449.0,4.9,192,SR-APP-0052,False,50,Argentina,Córdoba,Sports Chain,Giuliana Garcia,UrbanSport Football Jersey v2,Argentina,Distributor,shipped,0.7,1241.46,Medio,2024,3,7,Julio,2024-07,0,0,True,True,0.0,0.0,OK,True
48,23,2024-07-08,shipped,Distributor,5,5,106,SportRetail Pro Foam Roller v1,Equipment,36.75,,16.9,SportRetail Pro Foam Roller v1,Equipment,SportRetail Pro,36.75,16.9,440.0,3.9,31,SR-EQU-0106,False,50,Argentina,Córdoba,Sports Chain,Giuliana Garcia,SportRetail Pro Foam Roller v1,Argentina,Distributor,shipped,16.9,,Económico,2024,3,7,Julio,2024-07,0,0,True,True,0.0,0.0,Cantidad nula,False
49,43,2024-08-10,confirmed,E-commerce B2B,3,1,75,CoreFit Cap v5,Accessories,26.93,6.0,8.2,CoreFit Cap v5,Accessories,CoreFit,26.93,8.2,389.0,4.7,294,SR-ACC-0075,False,27,Chile,Santiago,Sports Chain,Arturo Rodríguez,CoreFit Cap v5,Chile,E-commerce B2B,confirmed,8.2,161.57999999999998,Económico,2024,3,8,Agosto,2024-08,0,0,True,True,0.0,0.0,OK,True
49,43,2024-08-10,confirmed,E-commerce B2B,3,2,93,SportRetail Pro Resistance Bands v3,Equipment,94.1,51.0,7.4,SportRetail Pro Resistance Bands v3,Equipment,SportRetail Pro,94.1,7.4,184.0,2.9,24,SR-EQU-0093,False,27,Chile,Santiago,Sports Chain,Arturo Rodríguez,SportRetail Pro Resistance Bands v3,Chile,E-commerce B2B,confirmed,7.4,4799.099999999999,Medio,2024,3,8,Agosto,2024-08,0,0,True,True,0.0,0.0,OK,True
49,43,2024-08-10,confirmed,E-commerce B2B,3,3,74,UrbanSport Cap v4,Accessories,55.15,12.0,0.7,UrbanSport Cap v4,Accessories,UrbanSport,55.15,0.7,329.0,3.6,482,SR-ACC-0074,False,27,Chile,Santiago,Sports Chain,Arturo Rodríguez,UrbanSport Cap v4,Chile,E-commerce B2B,confirmed,0.7,661.8,Medio,2024,3,8,Agosto,2024-08,0,0,True,True,0.0,0.0,OK,True
50,65,2024-08-25,delivered,E-commerce B2B,6,1,99,CoreFit Jump Rope v4,Equipment,69.02,42.0,1.5,CoreFit Jump Rope v4,Equipment,CoreFit,69.02,1.5,491.0,4.4,791,SR-EQU-0099,False,47,Argentina,Tucumán,Department Store,Josefina Duarte,CoreFit Jump Rope v4,Argentina,E-commerce B2B,delivered,1.5,2898.8399999999997,Medio,2024,3,8,Agosto,2024-08,1,0,True,True,0.0,0.0,OK,True
50,65,2024-08-25,delivered,E-commerce B2B,6,2,40,PowerEdge Training Shorts v5,Apparel,78.18,33.0,16.7,PowerEdge Training Shorts v5,Apparel,PowerEdge,78.18,16.7,283.0,3.2,689,SR-APP-0040,False,47,Argentina,Tucumán,Department Store,Josefina Duarte,PowerEdge Training Shorts v5,Argentina,E-commerce B2B,delivered,16.7,2579.94,Medio,2024,3,8,Agosto,2024-08,1,0,True,True,0.0,0.0,OK,True
50,65,2024-08-25,delivered,E-commerce B2B,6,3,89,SpeedMax Sport Socks v4,Accessories,73.43,22.0,2.3,SpeedMax Sport Socks v4,Accessories,SpeedMax,73.43,2.3,113.0,3.5,259,SR-ACC-0089,False,47,Argentina,Tucumán,Department Store,Josefina Duarte,SpeedMax Sport Socks v4,Argentina,E-commerce B2B,delivered,2.3,1615.46,Medio,2024,3,8,Agosto,2024-08,1,0,True,True,0.0,0.0,OK,True
50,65,2024-08-25,delivered,E-commerce B2B,6,4,16,CoreFit Slides v1,Footwear,152.82,63.0,11.3,CoreFit Slides v1,Footwear,CoreFit,152.82,11.3,488.0,4.3,746,SR-FOO-0016,False,47,Argentina,Tucumán,Department Store,Josefina Duarte,CoreFit Slides v1,Argentina,E-commerce B2B,delivered,11.3,9627.66,Medio,2024,3,8,Agosto,2024-08,1,0,True,True,0.0,0.0,OK,True
50,65,2024-08-25,delivered,E-commerce B2B,6,5,82,UrbanSport Gym Bag v2,Accessories,72.61,82.0,8.7,UrbanSport Gym Bag v2,Accessories,UrbanSport,72.61,8.7,219.0,4.2,80,SR-ACC-0082,False,47,Argentina,Tucumán,Department Store,Josefina Duarte,UrbanSport Gym Bag v2,Argentina,E-commerce B2B,delivered,8.7,5954.0199999999995,Medio,2024,3,8,Agosto,2024-08,1,0,True,True,0.0,0.0,OK,True
50,65,2024-08-25,delivered,E-commerce B2B,6,6,118,UrbanSport Agility Ladder v3,Equipment,109.9,94.0,12.2,UrbanSport Agility Ladder v3,Equipment,UrbanSport,109.9,12.2,76.0,3.6,505,SR-EQU-0118,False,47,Argentina,Tucumán,Department Store,Josefina Duarte,UrbanSport Agility Ladder v3,Argentina,E-commerce B2B,delivered,12.2,10330.6,Medio,2024,3,8,Agosto,2024-08,1,0,True,True,0.0,0.0,OK,True
51,28,2024-09-23,shipped,E-commerce B2B,2,1,88,SportRetail Pro Sport Socks v3,Accessories,29.31,81.0,10.2,SportRetail Pro Sport Socks v3,Accessories,SportRetail Pro,29.31,10.2,284.0,4.4,717,SR-ACC-0088,False,25,Colombia,Bogotá,Sports Chain,Olga Benavides,SportRetail Pro Sport Socks v3,Colombia,E-commerce B2B,shipped,10.2,2374.1099999999997,Económico,2024,3,9,Septiembre,2024-09,0,0,True,True,0.0,0.0,OK,True
51,28,2024-09-23,shipped,E-commerce B2B,2,2,97,UrbanSport Jump Rope v2,Equipment,105.17,15.0,2.1,UrbanSport Jump Rope v2,Equipment,UrbanSport,105.17,2.1,127.0,2.8,792,SR-EQU-0097,False,25,Colombia,Bogotá,Sports Chain,Olga Benavides,UrbanSport Jump Rope v2,Colombia,E-commerce B2B,shipped,2.1,1577.55,Medio,2024,3,9,Septiembre,2024-09,0,0,True,True,0.0,0.0,OK,True
52,15,2024-04-19,delivered,Direct Sales,1,1,107,CoreFit Foam Roller v2,Equipment,69.74,75.0,19.1,CoreFit Foam Roller v2,Equipment,CoreFit,69.74,19.1,89.0,3.7,677,SR-EQU-0107,False,42,México,Tijuana,Sports Chain,Perla Luna,CoreFit Foam Roller v2,México,Direct Sales,delivered,19.1,5230.5,Medio,2024,2,4,Abril,2024-04,1,0,True,True,0.0,0.0,OK,True
53,42,2024-09-15,delivered,Distributor,5,1,57,CoreFit Sports Bra v2,Apparel,64.26,79.0,7.4,CoreFit Sports Bra v2,Apparel,CoreFit,64.26,7.4,65.0,3.0,690,SR-APP-0057,False,53,Perú,Lima,Online Retailer,Sebastián Cortes,CoreFit Sports Bra v2,Perú,Distributor,delivered,7.4,5076.54,Medio,2024,3,9,Septiembre,2024-09,1,0,True,True,0.0,0.0,OK,True
53,42,2024-09-15,delivered,Distributor,5,2,15,SportRetail Pro Training Shoes v5,Footwear,208.06,120.0,2.9,SportRetail Pro Training Shoes v5,Footwear,SportRetail Pro,208.06,2.9,453.0,3.8,283,SR-FOO-0015,False,53,Perú,Lima,Online Retailer,Sebastián Cortes,SportRetail Pro Training Shoes v5,Perú,Distributor,delivered,2.9,24967.2,Premium,2024,3,9,Septiembre,2024-09,1,0,True,True,0.0,0.0,Revenue extremo por IQR,True
53,42,2024-09-15,delivered,Distributor,5,3,88,SportRetail Pro Sport Socks v3,Accessories,29.31,108.0,10.2,SportRetail Pro Sport Socks v3,Accessories,SportRetail Pro,29.31,10.2,284.0,4.4,717,SR-ACC-0088,False,53,Perú,Lima,Online Retailer,Sebastián Cortes,SportRetail Pro Sport Socks v3,Perú,Distributor,delivered,10.2,3165.48,Económico,2024,3,9,Septiembre,2024-09,1,0,True,True,0.0,0.0,OK,True
53,42,2024-09-15,delivered,Distributor,5,4,27,PowerEdge Tennis Shoes v2,Footwear,67.19,21.0,16.3,PowerEdge Tennis Shoes v2,Footwear,PowerEdge,67.19,16.3,330.0,2.7,422,SR-FOO-0027,False,53,Perú,Lima,Online Retailer,Sebastián Cortes,PowerEdge Tennis Shoes v2,Perú,Distributor,delivered,16.3,1410.99,Medio,2024,3,9,Septiembre,2024-09,1,0,True,True,0.0,0.0,OK,True
53,42,2024-09-15,delivered,Distributor,5,5,92,AthletX Resistance Bands v2,Equipment,35.56,63.0,12.1,AthletX Resistance Bands v2,Equipment,AthletX,35.56,12.1,370.0,4.0,788,SR-EQU-0092,False,53,Perú,Lima,Online Retailer,Sebastián Cortes,AthletX Resistance Bands v2,Perú,Distributor,delivered,12.1,2240.28,Económico,2024,3,9,Septiembre,2024-09,1,0,True,True,0.0,0.0,OK,True
54,93,2024-12-07,delivered,Direct Sales,1,1,51,CoreFit Football Jersey v1,Apparel,115.08,37.0,24.2,CoreFit Football Jersey v1,Apparel,CoreFit,115.08,24.2,142.0,3.4,531,SR-APP-0051,False,42,Chile,Temuco,Independent,Antonella Bustamante,CoreFit Football Jersey v1,Chile,Direct Sales,delivered,24.2,4257.96,Medio,2024,4,12,Diciembre,2024-12,1,0,True,True,0.0,0.0,OK,True
55,55,2024-07-06,delivered,E-commerce B2B,3,1,90,SpeedMax Sport Socks v5,Accessories,54.28,12.0,8.6,SpeedMax Sport Socks v5,Accessories,SpeedMax,54.28,8.6,381.0,3.9,370,SR-ACC-0090,False,43,Perú,Piura,Online Retailer,Ramona Pedrero,SpeedMax Sport Socks v5,Perú,E-commerce B2B,delivered,8.6,651.36,Medio,2024,3,7,Julio,2024-07,1,0,True,True,0.0,0.0,OK,True
55,55,2024-07-06,delivered,E-commerce B2B,3,2,9,AthletX Basketball Shoes v4,Footwear,175.18,13.0,6.1,AthletX Basketball Shoes v4,Footwear,AthletX,175.18,6.1,236.0,3.4,665,SR-FOO-0009,False,43,Perú,Piura,Online Retailer,Ramona Pedrero,AthletX Basketball Shoes v4,Perú,E-commerce B2B,delivered,6.1,2277.34,Medio,2024,3,7,Julio,2024-07,1,0,True,True,0.0,0.0,OK,True
